fund_name,cik,company,ticker,cusip,shares,value,weight,ownership,date,filing_date,industry
Perceptive Advisors LLC,0001224962,PRAXIS PRECISION MEDICINES I,PRAX,74006W207,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ZENAS BIOPHARMA INC,ZBIO,98937L105,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,IMMUNITYBIO INC,IBRX,45256X103,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,TARSUS PHARMACEUTICALS INC,TARS,87650L103,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,ARVINAS INC,ARVN,04335A105,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,BICYCLE THERAPEUTICS PLC,BCYC,088786108,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CRINETICS PHARMACEUTICALS IN,CRNX,22663K107,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,EDWARDS LIFESCIENCES CORP,EW,28176E108,0,0,0.0,0.0,2025-03-31,2025-05-15,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
Perceptive Advisors LLC,0001224962,INARI MED INC,NARI,45332Y109,0,0,0.0,0.0,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,NATERA INC,NTRA,632307104,0,0,0.0,0.0,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
Perceptive Advisors LLC,0001224962,IRHYTHM TECHNOLOGIES INC,IRTC,450056106,0,0,0.0,0.0,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Ra Capital Management, L.P.",0001346824,ASCENDIS PHARMA A/S - ADR,ASND,04351P101,10281496,1602473967,26.7618,17.1305,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,VAXCYTE INC,PCVX,92243G108,12189149,460262266,7.6865,8.983,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,RHYTHM PHARMACEUTICALS INC,RYTM,76243J105,6084412,322291304,5.3824,9.6487,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,JANUX THERAPEUTICS INC,JANX,47103J105,11189693,302121711,5.0455,18.1087,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,NEWAMSTERDAM PHARMA CO NV,NAMS,N62509109,10138938,207544061,3.4661,8.7311,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ARCELLX INC,ACLX,03940C100,3036527,199196171,3.3266,5.4953,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,EDGEWISE THERAPEUTICS INC,EWTX,28036F105,8909091,196000002,3.2733,9.3652,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,AVIDITY BIOSCIENCES INC,RNA,05370A108,6300408,185988044,3.1061,4.8753,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,WAVE LIFE SCIENCES LTD,WVE,Y95308105,18202009,147072233,2.4562,11.1994,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,89BIO INC,ETNB,282559103,19889683,144597995,2.4148,13.5891,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ARS PHARMACEUTICALS INC,SPRY,82835W108,10860977,136631091,2.2818,11.0758,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SIONNA THERAPEUTICS INC,SION,829401108,10445322,109258068,1.8246,39.2739,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,LENZ THERAPEUTICS INC,LENZ,52635N103,4178823,107437539,1.7942,15.1813,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,DYNE THERAPEUTICS INC,DYN,26818M108,9714392,101612540,1.697,8.8384,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,TYRA BIOSCIENCES INC,TYRA,90240B106,10637290,98926797,1.6521,17.927,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,MINERALYS THERAPEUTICS INC,MLYS,603170101,6147280,97618806,1.6303,11.563,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,GERON CORP,GERN,374163103,60379366,96003192,1.6033,9.0673,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,RXSIGHT INC,RXST,78349D107,3743018,94511205,1.5784,9.2398,2025-03-31,2025-05-15,OPHTHALMIC GOODS
"Ra Capital Management, L.P.",0001346824,BICARA THERAPEUTICS INC,BCAX,055477103,6955993,90636589,1.5137,12.7735,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,DISC MEDICINE INC,IRON,254604101,1577106,78287542,1.3074,4.7325,2025-03-31,2025-05-15,BLANK CHECKS
"Ra Capital Management, L.P.",0001346824,GH RESEARCH PLC,GHRS,G3855L106,6944648,76599467,1.2792,11.9677,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,APOGEE THERAPEUTICS INC,APGE,03770N101,1569491,58636184,0.9792,2.6969,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,DIANTHUS THERAPEUTICS INC,DNTH,252828108,2866733,52002537,0.8685,8.3733,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ZAI LAB LTD-ADR,ZLAB,98887Q104,1295040,46802746,0.7816,1.1982,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,DAY ONE BIOPHARMACEUTICALS I,DAWN,23954D109,5755577,45641726,0.7622,5.6037,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SEPTERNA INC,SEPN,81734D104,6995858,40506018,0.6765,21.6033,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,TOURMALINE BIO INC,TRML,89157D105,2538925,38617049,0.6449,9.8822,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,CLIMB BIO INC,ELYM,28658R106,31419267,38331506,0.6401,103.5246,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SCHOLAR ROCK HOLDING CORP,SRRK,80706P103,1136453,36536964,0.6102,1.0162,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,UROGEN PHARMA LTD,URGN,M96088105,3206271,35461357,0.5922,6.7611,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ARTIVA BIOTHERAPEUTICS INC,ARTV,04317A107,9853302,29559906,0.4937,87.5161,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,FULCRUM THERAPEUTICS INC,FULC,359616109,10229099,29459805,0.492,16.3721,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,VOR BIOPHARMA INC,VOR,929033108,39646039,28446033,0.4751,31.7615,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,ASTRIA THERAPEUTICS INC,ATXS,04635X102,5105213,27261837,0.4553,9.0903,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,KURA ONCOLOGY INC,KURA,50127T109,4004610,26430426,0.4414,4.5811,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,STRUCTURE THERAPEUTICS INC,GPCR,86366E106,1517418,26266506,0.4387,0.2649,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,CIDARA THERAPEUTICS INC,CDTX,171757206,1092796,23538826,0.3931,7.7078,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,AEROVATE THERAPEUTICS INC,AVTE,008064107,9192092,23072151,0.3853,0.9061,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,IDEAYA BIOSCIENCES INC,IDYA,45166A102,1347252,22067988,0.3685,1.5248,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ITEOS THERAPEUTICS INC,ITOS,46565G104,3649057,21784870,0.3638,8.4388,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,TRAVERE THERAPEUTICS INC,TVTX,89422G107,1150000,20608000,0.3442,1.3016,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,NKARTA INC,NKTX,65487U108,10805129,19881437,0.332,14.6818,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,GLAUKOS CORP,GKOS,377322102,190256,18724996,0.3127,0.3359,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Ra Capital Management, L.P.",0001346824,MONOPAR THERAPEUTICS INC,MNPR,61023L207,511207,18613047,0.3108,0.7316,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,METSERA INC,MTSR,59267L107,675525,18387791,0.3071,0.9081,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,EYEPOINT PHARMACEUTICALS INC,EYPT,30233G209,3181818,17245454,0.288,4.5606,2025-03-31,2025-05-15,LABORATORY ANALYTICAL INSTRUMENTS
"Ra Capital Management, L.P.",0001346824,10X GENOMICS INC-CLASS A,TXG,88025U109,1944247,16973276,0.2835,1.5858,2025-03-31,2025-05-15,LABORATORY ANALYTICAL INSTRUMENTS
"Ra Capital Management, L.P.",0001346824,ACRIVON THERAPEUTICS INC,ACRV,004890109,8340508,16931231,0.2828,21.8096,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ENLIVEN THERAPEUTICS INC,ELVN,29337E102,848986,16708044,0.279,1.7028,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ACUMEN PHARMACEUTICALS INC,ABOS,00509G209,14932063,16425269,0.2743,24.6706,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,SOLID BIOSCIENCES INC,SLDB,83422E204,4330446,16022650,0.2676,10.6095,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,CERIBELL INC,CBLL,15678C102,824582,15840220,0.2645,2.2981,2025-03-31,2025-05-15,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
"Ra Capital Management, L.P.",0001346824,NURIX THERAPEUTICS INC,NRIX,67080M103,1333333,15839996,0.2645,1.5956,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,INSMED INC,INSM,457669307,200000,15258000,0.2548,0.1106,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,TAYSHA GENE THERAPIES INC,TSHA,877619106,10872503,15112779,0.2524,4.3467,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,PEPGEN INC,PEPG,713317105,10689545,15018811,0.2508,32.715,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,4D MOLECULAR THERAPEUTICS IN,FDMT,35104E100,4563211,14739172,0.2461,8.186,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,PROTARA THERAPEUTIC INC,TARA,74365U107,3400000,14484000,0.2419,8.3522,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,LARIMAR THERAPEUTICS INC,LRMR,517125100,6045351,12997505,0.2171,9.4512,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ELEDON PHARMACEUTICALS INC,ELDN,28617K101,3566338,12089886,0.2019,5.9648,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ALECTOR INC,ALEC,014442107,9695228,11925130,0.1992,9.7539,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,SERA PROGNOSTICS INC-A,SERA,81749D107,3032808,11160733,0.1864,7.2265,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
"Ra Capital Management, L.P.",0001346824,MBX BIOSCIENCES INC,MBX,55287L101,1511334,11153645,0.1863,4.5233,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,BICYCLE THERAPEUTICS PLC-ADR,BCYC,088786108,1093477,9283620,0.155,1.5802,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ARCUS BIOSCIENCES INC,RCUS,03969F109,1136364,8920457,0.149,1.1548,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SURROZEN INC,SRZN,86889P208,679130,7918656,0.1322,18.7191,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,IMMATICS NV,IMTX,N44445109,1750000,7892500,0.1318,1.6549,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,AVALO THERAPEUTICS INC,AVTX,05338F306,967000,7745670,0.1294,9.1965,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,PERCEPTIVE CAPITAL SOLUTIONS,PCSC,G70077105,750000,7725000,0.129,8.6957,2025-03-31,2025-05-15,BLANK CHECKS
"Ra Capital Management, L.P.",0001346824,Bright Minds Biosciences Inc,DRUG,10919W405,206427,7445822,0.1243,4.6253,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ACLARIS THERAPEUTICS INC,ACRS,00461U105,4666667,7140001,0.1192,3.8129,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ACADIA HEALTHCARE CO INC,ACHC,00404A109,217000,6579440,0.1099,0.2368,2025-03-31,2025-05-15,"SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC"
"Ra Capital Management, L.P.",0001346824,BETA BIONICS INC,BBNX,08659B102,500000,6120000,0.1022,1.6279,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Ra Capital Management, L.P.",0001346824,XENCOR INC,XNCR,98401F105,575000,6118000,0.1022,0.7805,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,WEREWOLF THERAPEUTICS INC,HOWL,95075A107,6144881,5974053,0.0998,13.7079,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ADICET BIO INC,ACET,007002108,7541000,5693455,0.0951,8.2803,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,HUMACYTE INC,HUMA,44486Q103,3312356,5647567,0.0943,2.519,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,ZURA BIO LTD,ZURA,G9TY5A101,3217503,4150579,0.0693,3.461,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,BIOAGE LABS INC,BIOA,09077V100,1052494,3957377,0.0661,2.9358,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,BOUNDLESS BIO INC,BOLD,10170A100,2180631,3292753,0.055,9.7786,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,NEWAMSTERDAM PHARMA CO NV-27,,N62509117,333333,2996664,0.05,0.0,2025-03-31,2025-05-15,
"Ra Capital Management, L.P.",0001346824,SUTRO BIOPHARMA INC,STRO,869367102,4434637,2885175,0.0482,5.3361,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,LEXEO THERAPEUTICS INC,LXEO,52886X107,546554,1896542,0.0317,1.6505,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,CYTOMX THERAPEUTICS INC,CTMX,23284F105,1000000,635800,0.0106,1.1478,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SCILEX HOLDING CO,SCLX,80880W106,1036218,257500,0.0043,0.256,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,PRAXIS PRECISION MEDICINES I,PRAX,74006W207,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,REGULUS THERAPEUTICS INC,RGLS,75915K309,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SPDR S&P BIOTECH ETF,XBI,78464A870,0,0,0.0,0.0,2025-03-31,2025-05-15,
"Ra Capital Management, L.P.",0001346824,THIRD HARMONIC BIO INC,THRD,88427A107,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,VERONA PHARMA PLC - ADR,VRNA,925050106,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,PLIANT THERAPEUTICS INC,PLRX,729139105,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ALLAKOS INC,ALLK,01671P100,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ARVINAS INC,ARVN,04335A105,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,AXSOME THERAPEUTICS INC,AXSM,05464T104,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,C4 THERAPEUTICS INC,CCCC,12529R107,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,CHIMERIX INC,CMRX,16934W106,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ENANTA PHARMACEUTICALS INC,ENTA,29251M106,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,EVOLENT HEALTH INC - A,EVH,30050B101,0,0,0.0,0.0,2025-03-31,2025-05-15,SERVICES-MANAGEMENT SERVICES
"Ra Capital Management, L.P.",0001346824,LEGEND BIOTECH CORP-ADR,LEGN,52490G102,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ARGENX SE,,04016X101,175750,104020274,5.9515,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,ELI LILLY & CO,LLY,532457108,113500,93740785,5.3634,0.0126,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,BLUEPRINT MEDICINES CORP,BPMC,09627Y109,1007569,89179932,5.1024,1.5842,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,MADRIGAL PHARMACEUTICALS INC,,558868105,166698,55215379,3.1592,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,UNITEDHEALTH GROUP INC,,91324P102,100500,52636875,3.0116,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,TRAVERE THERAPEUTICS INC,TVTX,89422G107,2921196,52347832,2.9951,3.3062,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,INTUITIVE SURGICAL INC,,46120E602,102000,50517540,2.8904,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,ULTRAGENYX PHARMACEUTICAL IN,,90400D108,1394434,50492455,2.8889,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,PENUMBRA INC,,70975L107,171000,45727110,2.6163,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,REVOLUTION MEDICINES INC,RVMD,76155X100,1281640,45318790,2.5929,0.6812,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,RHYTHM PHARMACEUTICALS INC,,76243J105,834188,44186938,2.5282,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,MIRUM PHARMACEUTICALS INC,,604749101,951765,42877013,2.4532,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,MERUS N V,,N5749R100,980751,41279810,2.3618,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,INSMED INC,INSM,457669307,515900,39358011,2.2519,0.2852,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ALNYLAM PHARMACEUTICALS INC,ALNY,02043Q107,143250,38680365,2.2131,0.1105,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ASCENDIS PHARMA A/S,ASND,04351P101,216000,33665760,1.9262,0.3599,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ZAI LAB LTD,,98887Q104,904592,32691955,1.8705,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,XENON PHARMACEUTICALS INC,,98420N105,931681,31257898,1.7884,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,NEUROCRINE BIOSCIENCES INC,,64125C109,279000,30857400,1.7655,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,NUVALENT INC,NUVL,670703107,427532,30320569,1.7348,0.597,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,AGILON HEALTH INC,AGL,00857U107,6950000,30093500,1.7218,1.6831,2025-03-31,2025-05-15,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC"
Rock Springs Capital Management LP,0001595725,PHREESIA INC,PHR,71944F106,1148336,29351468,1.6793,1.994,2025-03-31,2025-05-15,"SERVICES-BUSINESS SERVICES, NEC"
Rock Springs Capital Management LP,0001595725,BOSTON SCIENTIFIC CORP,,101137107,277000,27943760,1.5988,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,AKERO THERAPEUTICS INC,AKRO,00973Y108,672759,27233284,1.5582,0.8553,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,DEXCOM INC,,252131107,397650,27155519,1.5537,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,IRHYTHM TECHNOLOGIES INC,IRTC,450056106,254300,26620124,1.5231,0.805,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,EVOLENT HEALTH INC,,30050B101,2695700,25528279,1.4606,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,SCHOLAR ROCK HLDG CORP,,80706P103,761541,24483543,1.4008,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,KYMERA THERAPEUTICS INC,KYMR,501575104,794437,21743741,1.2441,0.9912,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,EXACT SCIENCES CORP,,30063P105,480000,20779200,1.1889,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,ACADIA HEALTHCARE COMPANY IN,,00404A109,681100,20650952,1.1815,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,STRUCTURE THERAPEUTICS INC,GPCR,86366E106,1132979,19611866,1.1221,0.1978,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
