fund_name,cik,company,ticker,cusip,shares,value,weight,ownership,date,filing_date,industry
Perceptive Advisors LLC,0001224962,NEUROCRINE BIOSCIENCES,NBIX,64125C109,100050,13656825,0.3764,0.0997,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,DYNE THERAPEUTICS INC,DYN,26818M108,543277,12799606,0.3527,0.5385,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,XENON PHARMACEUTICALS INC,XENE,98420N105,325324,12752701,0.3514,0.4175,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,MERUS N V,MRUS,N5749R100,300000,12615000,0.3476,0.4395,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CG ONCOLOGY INC,CGON,156944100,419450,12029826,0.3315,0.6247,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,ANTERIS TECHNOLOGIES GLOBAL,AVR,03675P102,2140000,11941200,0.3291,9.0767,2024-12-31,2025-02-14,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
Perceptive Advisors LLC,0001224962,EYEPOINT PHARMACEUTICALS INC,EYPT,30233G209,1537274,11452691,0.3156,2.8233,2024-12-31,2025-02-14,LABORATORY ANALYTICAL INSTRUMENTS
Perceptive Advisors LLC,0001224962,EDWARDS LIFESCIENCES CORP,EW,28176E108,145000,10734350,0.2958,0.0243,2024-12-31,2025-02-14,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
Perceptive Advisors LLC,0001224962,TARSUS PHARMACEUTICALS INC,TARS,87650L103,186662,10335475,0.2848,0.4863,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,ADAGIO MED HLDGS INC,ADGM,00534B100,9812419,10303039,0.2839,66.0027,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,INSMED INC,INSM,457669307,144000,9941760,0.274,0.0829,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CRINETICS PHARMACEUTICALS IN,CRNX,22663K107,184525,9434763,0.26,0.2304,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,RAPT THERAPEUTICS INC,RAPT,75382E109,5880000,9290400,0.256,15.1143,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,OCULAR THERAPEUTIX INC,OCUL,67576A100,1078495,9210347,0.2538,0.6458,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,INARI MED INC,NARI,45332Y109,178797,9127587,0.2515,0.3063,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,ONKURE THERAPEUTICS INC,,68277Q105,1004439,8638175,0.2381,0.0,2024-12-31,2025-02-14,
Perceptive Advisors LLC,0001224962,NURIX THERAPEUTICS INC,NRIX,67080M103,330614,6228768,0.1717,0.4926,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ZENAS BIOPHARMA INC,ZBIO,98937L105,744035,6093647,0.1679,0.5637,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,IRHYTHM TECHNOLOGIES INC,IRTC,450056106,65153,5874846,0.1619,0.2084,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,RAPPORT THERAPEUTICS INC,RAPP,75383L102,311551,5526915,0.1523,0.8884,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,HELIX ACQUISITION CORP II,HLXB,G4444H101,500000,5250000,0.1447,2.1268,2024-12-31,2025-02-14,BLANK CHECKS
Perceptive Advisors LLC,0001224962,ROCKET PHARMACEUTICALS INC,RCKT,77313F106,378584,4758801,0.1311,0.4021,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CERIBELL INC,CBLL,15678C102,180546,4672530,0.1288,0.5786,2024-12-31,2025-02-14,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
Perceptive Advisors LLC,0001224962,VERU INC,VERU,92536C103,6483157,4217294,0.1162,4.4289,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,MEREO BIOPHARMA GROUP PLC,MREO,589492107,1085512,3799292,0.1047,0.1409,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,PERSPECTIVE THERAPEUTICS INC,ISR,46489V302,1190263,3796939,0.1046,444.7204,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,LINEAGE CELL THERAPEUTICS IN,LCTX,53566P109,7236843,3636514,0.1002,3.8324,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,BIODESIX INC,BDSX,09075X108,2173880,3326036,0.0917,1.4859,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
Perceptive Advisors LLC,0001224962,ATHIRA PHARMA INC,ATHA,04746L104,5402964,3169919,0.0874,14.0273,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,PEPGEN INC,PEPG,713317105,829536,3143941,0.0866,2.546,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,IMMUNITYBIO INC,IBRX,45256X103,1221734,3127639,0.0862,0.1756,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,BICYCLE THERAPEUTICS PLC,BCYC,088786108,197108,2759512,0.076,0.2857,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,LYRA THERAPEUTICS INC,LYRA,55234L105,12757562,2628057,0.0724,19.5927,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,VERRICA PHARMACEUTICALS INC,VRCA,92511W108,3249669,2274768,0.0627,6.9429,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,FORTE BIOSCIENCES INC,,34962G208,95742,2174301,0.0599,0.0,2024-12-31,2025-02-14,
Perceptive Advisors LLC,0001224962,SCPHARMACEUTICALS INC,SCPH,810648105,500000,1770000,0.0488,1.0739,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,TRINITY BIOTECH PLC,TRIB,896438504,1790000,1575200,0.0434,0.8616,2024-12-31,2025-02-14,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
Perceptive Advisors LLC,0001224962,TRAWS PHARMA INC,TRAW,68232V884,164157,1457714,0.0402,0.6486,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,FULCRUM THERAPEUTICS INC,FULC,359616109,238000,1118600,0.0308,0.3814,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,LEXEO THERAPEUTICS INC,LXEO,52886X107,139835,920114,0.0254,0.4229,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,NOVAVAX INC,NVAX,670002401,100000,804000,0.0222,0.0625,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,NANOBIOTIX,NBTX,63009J107,266093,763687,0.021,0.5647,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,APPLIED THERAPEUTICS INC,APLT,03828A101,860000,736332,0.0203,5.9579,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ENSYSCE BIOSCIENCES INC,,293602504,86666,705461,0.0194,0.0,2024-12-31,2025-02-14,
Perceptive Advisors LLC,0001224962,DELCATH SYS INC,DCTH,24661P807,50000,602000,0.0166,0.174,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,PYXIS ONCOLOGY INC,PYXS,747324101,188462,294001,0.0081,0.3104,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,APYX MEDICAL CORPORATION,APYX,03837C106,150000,237000,0.0065,0.433,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,REVOLUTION MEDICINES INC,,76155X118,250000,45000,0.0012,0.0,2024-12-31,2025-02-14,
Perceptive Advisors LLC,0001224962,SURROZEN INC,SRZNW,86889P117,166666,3567,0.0001,5.1631,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,XENCOR INC,XNCR,98401F105,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ASCENDIS PHARMA A/S - ADR,ASND,04351P101,10112744,1392221466,18.5279,17.4684,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,VAXCYTE INC,PCVX,92243G108,8689190,711297093,9.466,7.0248,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,JANUX THERAPEUTICS INC,JANX,47103J105,10365652,554977008,7.3857,18.9747,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,RHYTHM PHARMACEUTICALS INC,RYTM,76243J105,6084412,340605384,4.5328,9.9386,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,LEGEND BIOTECH CORP-ADR,LEGN,52490G102,7506934,244275632,3.2509,4.1111,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,EDGEWISE THERAPEUTICS INC,EWTX,28036F105,8909091,237872730,3.1656,9.4966,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,NEWAMSTERDAM PHARMA CO NV,NAMS,N62509109,8845000,227316500,3.0252,9.3347,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,WAVE LIFE SCIENCES LTD,WVE,Y95308105,18202009,225158851,2.9964,13.8474,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ARCELLX INC,ACLX,03940C100,2787327,213760108,2.8447,5.1788,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,AVIDITY BIOSCIENCES INC,RNA,05370A108,6300408,183215865,2.4383,5.1067,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SEPTERNA INC,,81734D104,6995858,160205148,2.132,0.0,2024-12-31,2025-02-14,
"Ra Capital Management, L.P.",0001346824,DYNE THERAPEUTICS INC,DYN,26818M108,6381144,150339753,2.0007,6.3254,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,TYRA BIOSCIENCES INC,TYRA,90240B106,10637290,147858331,1.9677,18.0677,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,RXSIGHT INC,RXST,78349D107,3743018,128684959,1.7126,9.4073,2024-12-31,2025-02-14,OPHTHALMIC GOODS
"Ra Capital Management, L.P.",0001346824,BICARA THERAPEUTICS INC,BCAX,055477103,6955993,121173398,1.6126,12.7845,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,LENZ THERAPEUTICS INC,LENZ,52635N103,4178823,120642620,1.6055,15.379,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,ARS PHARMACEUTICALS INC,SPRY,82835W108,10860977,114583307,1.5249,11.1932,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,89BIO INC,ETNB,282559103,14175398,110851612,1.4752,13.2387,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SPDR S&P BIOTECH ETF,XBI,78464A870,1228240,110615294,1.4721,1.8098,2024-12-31,2025-02-14,
"Ra Capital Management, L.P.",0001346824,GERON CORP,GERN,374163103,30009536,106233757,1.4138,4.5321,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ARTIVA BIOTHERAPEUTICS INC,ARTV,04317A107,9853302,99321284,1.3218,87.5161,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,AXSOME THERAPEUTICS INC,AXSM,05464T104,1000000,84610000,1.126,2.0773,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,VERONA PHARMA PLC - ADR,VRNA,925050106,1766830,82051585,1.092,0.271,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,DAY ONE BIOPHARMACEUTICALS I,DAWN,23954D109,5755577,72923161,0.9705,5.9567,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,APOGEE THERAPEUTICS INC,APGE,03770N101,1569491,71097942,0.9462,2.8436,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,MINERALYS THERAPEUTICS INC,MLYS,603170101,4850984,59715613,0.7947,9.7101,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,PRAXIS PRECISION MEDICINES I,PRAX,74006W207,761955,58640057,0.7804,4.0348,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,CLIMB BIO INC,ELYM,28658R106,31419267,56554681,0.7526,103.5246,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,7725096,52221649,0.695,2.7337,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,TOURMALINE BIO INC,TRML,89157D105,2538925,51489399,0.6852,9.8534,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,ACRIVON THERAPEUTICS INC,ACRV,004890109,8340508,50209858,0.6682,21.8881,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,FULCRUM THERAPEUTICS INC,FULC,359616109,10229099,48076765,0.6398,16.3904,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,10X GENOMICS INC-CLASS A,TXG,88025U109,3279401,47092198,0.6267,2.7226,2024-12-31,2025-02-14,LABORATORY ANALYTICAL INSTRUMENTS
"Ra Capital Management, L.P.",0001346824,GH RESEARCH PLC,GHRS,G3855L106,6686689,46806823,0.6229,12.8521,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ASTRIA THERAPEUTICS INC,ATXS,04635X102,5105213,45640604,0.6074,9.038,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,VOR BIOPHARMA INC,VOR,929033108,39646039,44007103,0.5857,57.9063,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,STRUCTURE THERAPEUTICS INC,GPCR,86366E106,1517418,41152376,0.5477,0.9609,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,DIANTHUS THERAPEUTICS INC,DNTH,252828108,1866400,40687520,0.5415,5.4515,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,PEPGEN INC,PEPG,713317105,10689545,40513376,0.5392,32.8086,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,EVOLENT HEALTH INC - A,EVH,30050B101,3577197,40243466,0.5356,3.1143,2024-12-31,2025-02-14,SERVICES-MANAGEMENT SERVICES
"Ra Capital Management, L.P.",0001346824,KURA ONCOLOGY INC,KURA,50127T109,4451041,38768567,0.5159,5.1191,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,IDEAYA BIOSCIENCES INC,IDYA,45166A102,1347252,34624376,0.4608,1.5631,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ZAI LAB LTD-ADR,ZLAB,98887Q104,1295040,33917098,0.4514,0.1319,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,CHIMERIX INC,CMRX,16934W106,8800000,30624000,0.4075,9.8104,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,CIDARA THERAPEUTICS INC,CDTX,171757206,1092796,29374356,0.3909,17.2104,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,MBX BIOSCIENCES INC,,55287L101,1511334,27853886,0.3707,0.0,2024-12-31,2025-02-14,
"Ra Capital Management, L.P.",0001346824,NKARTA INC,NKTX,65487U108,10805129,26904771,0.3581,14.6882,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ACUMEN PHARMACEUTICALS INC,ABOS,00509G209,14932063,25683148,0.3418,24.8537,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,4D MOLECULAR THERAPEUTICS IN,FDMT,35104E100,4563211,25417085,0.3383,8.2139,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,NURIX THERAPEUTICS INC,NRIX,67080M103,1333333,25119994,0.3343,1.9865,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SERA PROGNOSTICS INC-A,SERA,81749D107,3032808,24687057,0.3285,9.047,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
"Ra Capital Management, L.P.",0001346824,AEROVATE THERAPEUTICS INC,AVTE,008064107,9192092,24359044,0.3242,31.847,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,EYEPOINT PHARMACEUTICALS INC,EYPT,30233G209,3181818,23704544,0.3155,5.8437,2024-12-31,2025-02-14,LABORATORY ANALYTICAL INSTRUMENTS
"Ra Capital Management, L.P.",0001346824,LARIMAR THERAPEUTICS INC,LRMR,517125100,6045351,23395508,0.3114,9.4746,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,CERIBELL INC,CBLL,15678C102,824582,21340182,0.284,2.6424,2024-12-31,2025-02-14,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
"Ra Capital Management, L.P.",0001346824,TRAVERE THERAPEUTICS INC,TVTX,89422G107,1150000,20033000,0.2666,1.4785,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ENLIVEN THERAPEUTICS INC,ELVN,29337E102,848986,19102185,0.2542,1.7589,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,TAYSHA GENE THERAPIES INC,TSHA,877619106,10872503,18809430,0.2503,4.0596,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,ALECTOR INC,ALEC,014442107,9695228,18323981,0.2439,10.0287,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,PROTARA THERAPEUTIC INC,TARA,74365U107,3400000,17952000,0.2389,15.2263,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,C4 THERAPEUTICS INC,CCCC,12529R107,4878000,17560800,0.2337,7.0059,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,SOLID BIOSCIENCES INC,SLDB,83422E204,4330446,17321784,0.2305,10.6095,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,PLIANT THERAPEUTICS INC,PLRX,729139105,1281000,16870770,0.2245,2.1093,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,Bright Minds Biosciences Inc,DRUG,10919W405,460829,16599061,0.2209,10.3255,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ITEOS THERAPEUTICS INC,ITOS,46565G104,2092259,16068549,0.2138,4.8504,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,BICYCLE THERAPEUTICS PLC-ADR,BCYC,088786108,1093477,15308678,0.2037,1.585,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ELEDON PHARMACEUTICALS INC,ELDN,28617K101,3566338,14693313,0.1955,6.8655,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,INSMED INC,INSM,457669307,200000,13808000,0.1838,0.1151,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,XENCOR INC,XNCR,98401F105,575000,13213500,0.1758,0.8981,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,IMMATICS NV,IMTX,N44445109,1750000,12442500,0.1656,1.6508,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,ACLARIS THERAPEUTICS INC,ACRS,00461U105,4666667,11573334,0.154,6.5376,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,MONOPAR THERAPEUTICS INC,MNPR,61023L207,511207,11246554,0.1497,1.3488,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,THIRD HARMONIC BIO INC,THRD,88427A107,960620,9884780,0.1315,2.325,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,WEREWOLF THERAPEUTICS INC,HOWL,95075A107,6144881,9094424,0.121,14.06,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ARVINAS INC,ARVN,04335A105,421348,8077241,0.1075,0.5844,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ZURA BIO LTD,ZURA,G9TY5A101,3217503,8043758,0.107,3.6841,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,PERCEPTIVE CAPITAL SOLUTIONS,PCSC,G70077105,750000,7635000,0.1016,13.784,2024-12-31,2025-02-14,BLANK CHECKS
"Ra Capital Management, L.P.",0001346824,BIOAGE LABS INC,BIOA,09077V100,1310589,7588310,0.101,4.2978,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ADICET BIO INC,ACET,007002108,7541000,7254442,0.0965,8.3008,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,AVALO THERAPEUTICS INC,AVTX,05338F306,967000,7184810,0.0956,9.2342,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,BOUNDLESS BIO INC,BOLD,10170A100,2180631,6323830,0.0842,9.7988,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ENANTA PHARMACEUTICALS INC,ENTA,29251M106,1038000,5968500,0.0794,4.9062,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,NEWAMSTERDAM PHARMA CO NV-27,,N62509117,333333,4749995,0.0632,0.0,2024-12-31,2025-02-14,
"Ra Capital Management, L.P.",0001346824,SURROZEN INC,SRZN,86889P208,282580,4055023,0.054,9.6345,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,LEXEO THERAPEUTICS INC,LXEO,52886X107,546554,3596325,0.0479,1.6531,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,ALLAKOS INC,ALLK,01671P100,1129931,1367217,0.0182,1.2692,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,SCHOLAR ROCK HOLDING CORP,SRRK,80706P103,17616,761364,0.0101,0.0182,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,REGULUS THERAPEUTICS INC,RGLS,75915K309,336843,532212,0.0071,0.5145,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
